Campus,Algebra_Rate,Biology_Rate,English_Rate,US_History_Rate,Class_Size_English,Class_Size_Math,Class_Size_Sci,Class_Size_Soc_Stud,Teacher_Beginning_Count,Teacher_Beginning_Percent,Teacher_1-5_Years_Count,Teacher_1-5_Years_Percent,Teacher_6-10_Years_Count,Teacher_6-10_Years_Percent,Teacher_11-20_Years_Count,Teacher_11-20_Years_Percent,Teacher_More_Than_20_Years_Count,Teacher_More_Than_20_Years_Percent,Teacher_BA_Degree_Count,Teacher_BA_Degree_Percent,Teacher_Experience_Average,Teacher_Student_Ratio,Teacher_MS_Degree_Count,Teacher_MS_Degree_Percent,Teacher_No_Degree_Count,Teacher_No_Degree_Percent,Teacher_PH_Degree_Count,Teacher_PH_Degree_Percent,Teacher_Tenure_Average,Campus_Name,County_Name,County,District_Name,District,Region,Region_Name,Median_Household_Income,Gini_Index,Median_Family_Income,Poverty_Rate,Avg_Max_Temp,Avg_Min_Temp
227816101,71.0,55.0,43.0,67.0,18.7,20.4,21.6,22.2,4.4,11.0,18.2,44.9,13.9,34.4,4.0,9.8,0.0,0.0,26.4,65.1,5.3,13.6,13.2,32.6,0.0,0.0,0.9,2.3,3.6,HARMONY SCHOOL OF EXCELLENCE - AUS,TRAVIS,227,HARMONY SCIENCE ACADEMY (AUSTIN),227816,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227817001,88.0,81.0,44.0,90.0,13.5,14.8,14.9,10.9,0.0,0.0,5.0,40.3,1.4,11.0,5.0,40.6,1.0,8.1,5.0,40.3,9.3,12.0,6.4,51.6,0.0,0.0,1.0,8.1,1.5,CEDARS ACADEMY NEXT GENERATION H S,TRAVIS,227,CEDARS INTERNATIONAL ACADEMY,227817,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820001,9.0,84.0,55.0,83.0,22.4,22.5,21.9,24.5,0.7,1.2,27.3,50.7,15.7,29.2,7.2,13.3,3.0,5.6,37.5,69.7,7.2,13.3,14.9,27.6,0.4,0.8,1.0,1.9,2.4,KIPP AUSTIN COLLEGIATE,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820002,17.0,76.0,49.0,77.0,19.2,23.5,22.3,21.7,1.0,2.8,20.9,58.3,7.5,21.1,5.4,15.0,1.0,2.8,25.4,71.0,6.2,14.9,10.4,29.0,0.0,0.0,0.0,0.0,0.9,KIPP AUSTIN BRAVE,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820013,48.0,73.0,62.0,83.0,19.6,23.0,22.3,25.3,8.1,18.9,23.0,53.9,4.5,10.4,6.6,15.4,0.6,1.4,25.7,60.2,5.6,15.8,17.0,39.8,0.0,0.0,0.0,0.0,2.4,KIPP HOUSTON H S,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820014,29.0,69.0,56.0,73.0,19.5,23.8,24.5,23.4,7.5,18.0,25.2,60.6,5.0,12.0,3.9,9.4,0.0,0.0,32.1,77.2,3.9,14.4,8.0,19.2,0.5,1.1,1.0,2.4,1.8,KIPP GENERATIONS COLLEGIATE,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820015,30.0,54.0,39.0,72.0,22.4,20.7,24.2,27.3,4.9,14.5,22.2,65.2,2.9,8.6,3.0,8.8,1.0,2.9,23.9,70.3,4.3,16.1,9.1,26.8,1.0,2.9,0.0,0.0,1.4,KIPP NORTHEAST COLLEGE PREPARATORY,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820016,38.0,62.0,42.0,66.0,25.1,23.0,21.2,23.5,2.0,6.4,20.5,65.9,6.1,19.6,2.5,8.0,0.0,0.0,21.6,69.4,4.8,18.1,9.5,30.6,0.0,0.0,0.0,0.0,2.1,KIPP SUNNYSIDE H S,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227820020,22.0,49.0,49.0,65.0,18.5,18.8,21.4,19.9,36.3,59.8,20.2,33.3,4.2,6.9,0.0,0.0,0.0,0.0,39.2,64.6,1.5,13.6,19.4,32.0,2.1,3.4,0.0,0.0,0.6,KIPP UNIVERSITY PREP H S,TRAVIS,227,KIPP TEXAS PUBLIC SCHOOLS,227820,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227824002,50.0,43.0,33.0,59.0,17.8,18.6,18.0,18.1,11.0,36.3,8.3,27.5,8.0,26.4,2.0,6.6,1.0,3.3,26.2,86.2,4.6,14.9,4.0,13.2,0.2,0.6,0.0,0.0,2.2,THE EAST AUSTIN COLLEGE PREP AT ML,TRAVIS,227,PROMESA PUBLIC SCHOOLS,227824,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227825003,12.0,56.0,49.0,63.0,20.9,22.0,27.9,25.0,17.3,30.6,31.5,55.6,5.8,10.3,2.0,3.5,0.0,0.0,47.7,84.1,2.8,16.3,9.0,15.9,0.0,0.0,0.0,0.0,0.6,AUSTIN ACHIEVE NORTHEAST CAMPUS,TRAVIS,227,AUSTIN ACHIEVE PUBLIC SCHOOLS,227825,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227827001,11.0,24.0,45.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,THE EXCEL CENTER (FOR ADULTS),TRAVIS,227,THE EXCEL CENTER (FOR ADULTS),227827,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227828001,9.0,9.0,13.0,32.0,4.4,3.8,3.3,4.1,0.8,18.1,2.2,49.7,0.2,5.4,0.7,16.1,0.5,10.7,3.0,66.7,6.5,26.4,1.4,32.3,0.0,1.0,0.0,0.0,1.7,THE EXCEL CENTER,TRAVIS,227,THE EXCEL CENTER,227828,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901002,46.0,73.0,75.0,83.0,16.8,23.8,24.6,19.7,6.0,4.3,37.7,26.9,28.9,20.6,47.3,33.8,20.1,14.4,109.6,78.3,11.1,16.6,29.4,21.0,0.0,0.0,1.0,0.7,8.9,AUSTIN H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901004,54.0,46.0,39.0,68.0,19.6,23.3,20.2,21.6,9.6,8.5,38.1,33.8,27.8,24.6,28.8,25.5,8.4,7.5,91.8,81.4,8.8,13.7,18.4,16.3,1.6,1.4,1.0,0.9,6.8,LANIER H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901005,78.0,79.0,73.0,89.0,23.4,24.8,23.7,26.8,10.0,9.2,21.6,19.9,20.7,19.0,27.7,25.4,28.9,26.6,80.4,73.8,13.9,16.2,26.6,24.4,1.0,0.9,1.0,0.9,10.7,MCCALLUM H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901006,59.0,37.0,41.0,71.0,14.2,18.0,17.4,16.9,12.0,14.0,29.7,34.6,23.2,27.1,15.4,17.9,5.4,6.3,62.7,73.2,7.4,13.1,17.0,19.8,4.0,4.7,2.0,2.3,4.9,REAGAN H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901007,60.0,51.0,34.0,44.0,14.7,18.0,20.0,20.1,9.0,9.2,27.7,28.2,14.9,15.2,28.2,28.8,18.2,18.6,74.1,75.6,11.3,12.7,19.9,20.3,3.0,3.1,1.0,1.0,8.4,TRAVIS H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901008,60.0,55.0,48.0,69.0,16.9,19.4,18.3,18.2,11.0,10.6,35.9,34.5,20.0,19.2,22.4,21.5,15.0,14.4,82.0,78.7,9.8,14.0,16.2,15.5,6.0,5.8,0.0,0.0,7.3,CROCKETT H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901009,76.0,86.0,75.0,86.0,15.8,20.9,20.7,22.3,16.5,12.3,41.9,31.2,28.5,21.2,36.8,27.4,10.7,7.9,108.3,80.7,8.8,16.6,24.1,18.0,1.0,0.7,0.8,0.6,6.4,ANDERSON H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901013,83.0,89.0,85.0,94.0,18.3,22.4,22.7,26.0,14.8,8.7,41.0,24.1,30.9,18.1,45.9,26.9,37.8,22.2,130.0,76.3,12.5,17.1,39.3,23.1,0.0,0.0,1.0,0.6,9.3,BOWIE H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901014,40.0,44.0,23.0,59.0,13.3,15.2,15.5,15.8,2.5,4.6,28.7,52.5,10.6,19.4,9.9,18.1,3.0,5.4,38.7,70.7,7.7,15.3,12.4,22.6,2.0,3.7,1.7,3.1,6.3,LBJ HIGH SCHOOL,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901017,53.0,56.0,58.0,76.0,20.2,21.6,24.8,27.8,24.1,14.4,60.5,36.2,33.0,19.8,27.9,16.7,21.6,12.9,134.1,80.3,8.2,16.7,29.8,17.9,3.1,1.8,0.0,0.0,5.4,AKINS H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901018,82.0,100.0,100.0,100.0,19.4,21.1,22.2,25.2,11.0,14.5,23.5,31.1,11.0,14.5,17.0,22.4,13.2,17.5,48.6,64.3,10.4,16.4,23.7,31.4,0.5,0.7,2.8,3.7,7.7,LASA H S,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901019,78.0,39.0,41.0,60.0,9.6,12.2,12.8,14.9,1.5,4.0,18.9,50.2,7.0,18.6,7.0,18.7,3.2,8.5,24.4,64.9,8.5,10.2,10.2,27.2,0.9,2.5,2.0,5.3,5.6,EASTSIDE MEMORIAL AT THE JOHNSTON,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227901028,88.0,87.0,97.0,96.0,20.6,18.2,24.2,23.7,7.0,13.1,10.0,18.6,12.6,23.6,15.0,28.1,8.9,16.5,31.1,58.1,10.6,16.0,21.4,40.0,0.0,0.0,1.0,1.9,7.1,RICHARDS SCH FOR YOUNG WOMEN LEADE,TRAVIS,227,AUSTIN ISD,227901,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227904001,49.0,68.0,52.0,86.0,16.3,18.6,20.3,19.1,3.3,2.6,34.4,26.3,27.7,21.2,42.2,32.3,23.1,17.7,81.8,62.7,12.2,15.7,40.5,31.0,5.0,3.8,3.3,2.5,7.4,PFLUGERVILLE H S,TRAVIS,227,PFLUGERVILLE ISD,227904,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227904003,23.0,56.0,37.0,66.0,15.1,17.6,18.4,20.4,10.0,7.4,33.0,24.5,39.2,29.1,33.2,24.7,19.1,14.2,90.5,67.4,10.6,12.9,39.6,29.5,4.0,3.0,0.2,0.2,5.3,JOHN B CONNALLY H S,TRAVIS,227,PFLUGERVILLE ISD,227904,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227904004,73.0,82.0,66.0,87.0,16.7,20.3,21.6,22.1,6.9,4.5,47.0,30.5,30.8,20.0,38.7,25.1,30.6,19.9,100.8,65.4,11.6,15.6,51.4,33.3,0.8,0.5,1.1,0.7,6.6,HENDRICKSON H S,TRAVIS,227,PFLUGERVILLE ISD,227904,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227904005,34.0,71.0,52.0,83.0,19.2,20.9,22.4,23.9,8.3,9.1,28.9,31.8,20.9,23.0,20.4,22.5,12.4,13.6,63.0,69.4,9.1,15.2,27.7,30.5,0.0,0.0,0.2,0.2,3.2,WEISS H S,TRAVIS,227,PFLUGERVILLE ISD,227904,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227907001,32.0,39.0,31.0,49.0,15.3,14.8,19.4,18.4,20.1,16.2,47.3,38.1,25.2,20.3,21.5,17.3,10.0,8.0,80.1,64.6,7.8,15.9,18.0,14.5,24.0,19.3,2.0,1.6,3.1,MANOR H S,TRAVIS,227,MANOR ISD,227907,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227907004,61.0,75.0,54.0,77.0,14.1,11.3,14.3,18.6,3.9,12.1,14.2,44.2,5.9,18.3,6.2,19.2,2.0,6.2,20.0,62.0,7.2,13.4,7.3,22.8,4.9,15.2,0.0,0.0,2.4,MANOR NEW TECHNOLOGY HIGH,TRAVIS,227,MANOR ISD,227907,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227909001,82.0,95.0,93.0,97.0,16.1,21.1,23.2,21.5,6.8,3.6,33.0,17.5,46.8,24.9,64.4,34.2,37.3,19.8,103.5,55.0,13.3,14.7,83.8,44.5,0.0,0.0,1.0,0.5,7.7,WESTLAKE H S,TRAVIS,227,EANES ISD,227909,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227910001,45.0,43.0,29.0,66.0,21.2,23.1,23.3,25.2,19.9,10.1,85.4,43.5,38.6,19.6,37.1,18.9,15.6,8.0,128.7,65.5,7.5,16.0,59.2,30.1,6.0,3.1,2.7,1.4,4.6,DEL VALLE H S,TRAVIS,227,DEL VALLE ISD,227910,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227910002,5.0,4.0,9.0,14.0,4.5,2.8,3.4,4.1,3.0,7.4,15.8,39.5,7.0,17.5,10.9,27.2,3.4,8.4,29.9,74.8,8.3,4.0,10.1,25.2,0.0,0.0,0.0,0.0,5.1,DEL VALLE OPPORTUNITY CTR,TRAVIS,227,DEL VALLE ISD,227910,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227912001,66.0,75.0,74.0,88.0,15.7,19.8,21.2,18.9,1.0,3.3,11.0,36.5,6.0,19.9,5.9,19.5,6.2,20.7,21.7,72.2,11.0,16.8,5.7,18.8,1.0,3.3,1.7,5.6,4.7,LAGO VISTA H S,TRAVIS,227,LAGO VISTA ISD,227912,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
227913001,59.0,88.0,80.0,92.0,22.0,25.1,23.1,25.2,9.5,5.5,37.4,21.7,40.5,23.5,49.7,28.9,35.2,20.4,119.5,69.3,11.9,18.6,49.9,28.9,1.0,0.6,2.0,1.2,5.4,LAKE TRAVIS H S,TRAVIS,227,LAKE TRAVIS ISD,227913,13,AUSTIN,75887.0,0.4832,96847.0,11.720281544336713,90.91,58.55
228901001,52.0,78.0,42.0,79.0,12.4,13.3,11.5,13.9,3.0,7.9,3.3,8.6,6.0,15.7,9.8,25.6,16.1,42.2,29.0,75.9,17.5,10.2,6.2,16.2,3.0,7.9,0.0,0.0,10.3,GROVETON J H-H S,TRINITY,228,GROVETON ISD,228901,06,HUNTSVILLE,41357.0,0.4689,50823.0,15.348837209302326,,
228903001,25.0,41.0,28.0,59.0,11.5,11.2,13.6,13.8,3.8,12.2,12.2,39.2,4.0,12.8,11.1,35.8,0.0,0.0,25.0,80.5,7.7,11.2,6.1,19.5,0.0,0.0,0.0,0.0,3.3,TRINITY H S,TRINITY,228,TRINITY ISD,228903,06,HUNTSVILLE,41357.0,0.4689,50823.0,15.348837209302326,,
228904001,67.0,95.0,69.0,70.0,5.4,5.4,6.5,7.2,0.0,0.0,2.0,11.8,2.0,11.8,7.0,41.2,6.0,35.3,13.0,76.5,16.6,7.8,4.0,23.5,0.0,0.0,0.0,0.0,8.8,CENTERVILLE H S,TRINITY,228,CENTERVILLE ISD,228904,06,HUNTSVILLE,41357.0,0.4689,50823.0,15.348837209302326,,
228905001,42.0,50.0,45.0,46.0,3.5,5.9,8.6,5.3,1.4,14.4,1.3,13.4,1.0,9.9,4.0,39.8,2.2,22.5,6.3,63.1,13.5,7.5,2.2,22.5,1.4,14.4,0.0,0.0,5.8,APPLE SPRINGS H S,TRINITY,228,APPLE SPRINGS ISD,228905,06,HUNTSVILLE,41357.0,0.4689,50823.0,15.348837209302326,,
229901001,94.0,63.0,71.0,49.0,7.0,14.4,13.1,12.1,2.0,9.8,6.0,29.4,1.0,4.9,5.5,27.1,5.9,28.8,12.5,61.4,14.1,9.8,7.9,38.6,0.0,0.0,0.0,0.0,5.8,COLMESNEIL JH/HS,TYLER,229,COLMESNEIL ISD,229901,05,BEAUMONT,44497.0,0.4263,60565.0,14.47160516776652,85.82,56.64
229903001,60.0,59.0,71.0,58.0,13.6,13.5,16.4,16.5,1.3,4.1,9.3,29.4,2.3,7.4,9.7,30.8,8.9,28.3,25.2,79.8,13.4,10.9,6.4,20.2,0.0,0.0,0.0,0.0,5.1,WOODVILLE H S,TYLER,229,WOODVILLE ISD,229903,05,BEAUMONT,44497.0,0.4263,60565.0,14.47160516776652,85.82,56.64
229904001,44.0,59.0,43.0,62.0,15.3,13.5,15.8,13.7,2.1,7.0,3.9,13.1,3.9,13.2,6.7,22.6,13.1,44.0,15.8,53.0,17.4,10.6,13.5,45.2,0.5,1.8,0.0,0.0,8.5,WARREN H S,TYLER,229,WARREN ISD,229904,05,BEAUMONT,44497.0,0.4263,60565.0,14.47160516776652,85.82,56.64
229905001,24.0,56.0,44.0,64.0,12.7,12.8,14.9,9.3,3.0,15.6,2.0,10.5,1.0,5.2,9.3,48.8,3.8,19.9,14.6,76.6,13.6,10.0,3.5,18.2,0.0,0.0,1.0,5.1,8.1,SPURGER H S,TYLER,229,SPURGER ISD,229905,05,BEAUMONT,44497.0,0.4263,60565.0,14.47160516776652,85.82,56.64
229906001,31.0,50.0,50.0,73.0,11.1,8.1,11.7,8.4,1.0,8.5,5.4,45.6,0.0,0.0,4.0,34.0,1.4,11.9,9.9,83.9,10.7,8.3,1.9,16.1,0.0,0.0,0.0,0.0,4.0,CHESTER H S,TYLER,229,CHESTER ISD,229906,05,BEAUMONT,44497.0,0.4263,60565.0,14.47160516776652,85.82,56.64
230901001,32.0,70.0,49.0,66.0,11.1,10.6,10.4,16.8,0.0,0.0,3.9,16.0,2.0,8.3,9.8,40.5,8.5,35.2,18.8,77.5,18.7,8.5,5.4,22.5,0.0,0.0,0.0,0.0,6.0,BIG SANDY H S,UPSHUR,230,BIG SANDY ISD,230901,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
230902002,65.0,57.0,51.0,71.0,17.5,18.4,18.7,21.3,3.6,6.9,17.0,32.4,9.5,18.2,8.0,15.2,14.3,27.3,38.4,73.3,12.4,13.5,12.4,23.6,1.6,3.1,0.0,0.0,7.6,GILMER H S,UPSHUR,230,GILMER ISD,230902,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
230903001,46.0,88.0,64.0,92.0,10.6,16.6,16.2,12.2,4.3,20.5,5.3,25.4,2.0,9.6,5.0,23.9,4.3,20.7,15.6,74.5,10.6,12.6,5.3,25.5,0.0,0.0,0.0,0.0,5.1,ORE CITY H S,UPSHUR,230,ORE CITY ISD,230903,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
230904001,81.0,29.0,48.0,39.0,8.3,9.5,12.0,10.5,1.7,8.4,7.0,34.9,2.1,10.5,6.4,32.0,2.8,14.2,15.9,79.4,10.2,8.2,3.0,14.9,0.7,3.4,0.4,2.2,5.0,UNION HILL H S,UPSHUR,230,UNION HILL ISD,230904,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
230905001,23.0,72.0,65.0,78.0,10.3,13.7,13.3,11.6,0.7,2.8,5.0,19.0,1.0,3.8,11.4,43.2,8.2,31.2,23.1,87.7,15.6,12.3,2.6,9.9,0.6,2.4,0.0,0.0,10.3,HARMONY H S,UPSHUR,230,HARMONY ISD,230905,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
230906001,51.0,77.0,50.0,77.0,11.9,13.9,14.0,12.8,1.8,7.1,4.4,17.1,5.1,19.7,7.9,30.3,6.7,25.7,21.2,81.5,12.7,12.4,4.2,16.3,0.6,2.2,0.0,0.0,4.0,NEW DIANA H S,UPSHUR,230,NEW DIANA ISD,230906,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
230908001,85.0,85.0,68.0,87.0,7.5,7.6,10.8,13.3,1.9,7.8,0.4,1.5,3.7,14.8,7.3,29.5,11.5,46.4,16.6,66.9,20.0,8.6,7.2,29.1,1.0,4.0,0.0,0.0,8.6,UNION GROVE H S,UPSHUR,230,UNION GROVE ISD,230908,07,KILGORE,52162.0,0.4435,64243.0,15.776000780145305,85.27,53.36
231901001,35.0,49.0,46.0,73.0,10.0,9.4,11.4,11.5,0.0,0.0,4.7,28.9,3.1,19.3,4.2,26.0,4.2,25.8,12.0,74.3,14.0,9.0,4.1,25.7,0.0,0.0,0.0,0.0,7.6,MCCAMEY H S,UPTON,231,MCCAMEY ISD,231901,18,MIDLAND,52171.0,0.4365,71679.0,13.801585132549876,91.73,51.73
231902001,26.0,53.0,35.0,67.0,6.6,11.4,8.5,6.0,3.9,19.6,4.0,19.9,3.0,14.9,2.8,14.2,6.3,31.4,14.9,73.9,12.3,7.5,3.3,16.2,2.0,9.9,0.0,0.0,4.7,RANKIN H S,UPTON,231,RANKIN ISD,231902,18,MIDLAND,52171.0,0.4365,71679.0,13.801585132549876,91.73,51.73
232901001,83.0,79.0,87.0,76.0,12.5,9.4,12.9,13.8,5.0,13.8,8.0,22.1,4.8,13.1,13.0,35.9,5.5,15.2,21.0,57.9,10.8,12.7,15.3,42.1,0.0,0.0,0.0,0.0,3.7,KNIPPA SCHOOL,UVALDE,232,KNIPPA ISD,232901,20,SAN ANTONIO,41679.0,0.4555,51662.0,17.596582466567607,90.82,57.55
232902001,38.0,48.0,43.0,48.0,7.1,9.1,13.3,14.7,4.2,28.7,1.4,9.4,3.7,25.3,3.8,25.6,1.6,11.1,12.2,82.3,10.1,10.7,2.4,16.0,0.2,1.6,0.0,0.0,2.4,SABINAL H S,UVALDE,232,SABINAL ISD,232902,20,SAN ANTONIO,41679.0,0.4555,51662.0,17.596582466567607,90.82,57.55
232903001,20.0,40.0,32.0,56.0,22.3,19.7,20.4,21.4,7.4,9.2,29.3,36.3,15.6,19.4,14.4,17.8,14.0,17.4,61.7,76.5,9.9,14.9,15.9,19.7,3.1,3.8,0.0,0.0,6.7,UVALDE H S,UVALDE,232,UVALDE CISD,232903,20,SAN ANTONIO,41679.0,0.4555,51662.0,17.596582466567607,90.82,57.55
232904001,40.0,67.0,58.0,41.0,12.4,8.8,15.4,12.3,0.0,0.0,3.0,15.3,2.4,12.0,7.6,38.6,6.7,34.1,17.9,91.3,16.2,12.3,1.7,8.7,0.0,0.0,0.0,0.0,8.4,UTOPIA SCHOOL,UVALDE,232,UTOPIA ISD,232904,20,SAN ANTONIO,41679.0,0.4555,51662.0,17.596582466567607,90.82,57.55
233901001,44.0,45.0,30.0,71.0,20.0,20.5,22.4,24.7,6.4,3.9,43.4,26.5,25.3,15.5,40.2,24.6,48.3,29.5,114.5,70.0,14.1,15.7,39.1,23.9,10.0,6.1,0.0,0.0,12.0,DEL RIO H S,VAL VERDE,233,SAN FELIPE-DEL RIO CISD,233901,15,SAN ANGELO,46147.0,0.4697,50597.0,19.47354448732872,90.73,58.82
233901004,70.0,12.0,17.0,0.0,14.0,18.3,8.1,2.0,1.7,14.5,2.5,21.6,2.1,17.9,3.0,25.6,2.4,20.4,8.6,73.6,16.3,10.1,3.1,26.4,0.0,0.0,0.0,0.0,11.5,BLENDED ACADEMY,VAL VERDE,233,SAN FELIPE-DEL RIO CISD,233901,15,SAN ANGELO,46147.0,0.4697,50597.0,19.47354448732872,90.73,58.82
233901005,84.0,88.0,66.0,82.0,21.0,23.0,23.5,14.4,0.1,0.6,7.0,44.6,0.1,0.6,4.9,31.4,3.6,22.7,6.4,40.6,14.5,27.5,9.3,59.4,0.0,0.0,0.0,0.0,9.3,DEL RIO EARLY COLLEGE H S,VAL VERDE,233,SAN FELIPE-DEL RIO CISD,233901,15,SAN ANGELO,46147.0,0.4697,50597.0,19.47354448732872,90.73,58.82
233903001,88.0,64.0,75.0,86.0,8.6,7.2,10.6,8.5,1.0,5.4,2.9,16.3,3.9,21.7,5.7,32.2,4.3,24.3,15.8,88.9,15.2,11.2,2.0,11.1,0.0,0.0,0.0,0.0,7.7,COMSTOCK SCHOOL,VAL VERDE,233,COMSTOCK ISD,233903,15,SAN ANGELO,46147.0,0.4697,50597.0,19.47354448732872,90.73,58.82
234801001,0.0,18.0,27.0,40.0,2.9,2.6,2.1,2.4,0.9,9.3,2.8,29.7,1.9,19.9,1.9,20.3,2.0,20.8,6.8,70.9,11.9,8.0,1.9,20.3,0.8,8.8,0.0,0.0,4.4,RANCH ACADEMY,VAN ZANDT,234,RANCH ACADEMY,234801,07,KILGORE,54654.0,0.4542,64004.0,13.387655844509377,84.82,51.73
234902001,76.0,80.0,59.0,86.0,11.8,14.3,17.7,13.1,1.1,2.2,7.8,15.7,9.5,19.0,23.0,46.1,8.4,16.9,40.8,81.9,13.4,12.5,7.9,15.9,0.1,0.2,1.0,2.0,6.0,CANTON H S,VAN ZANDT,234,CANTON ISD,234902,10,RICHARDSON,54654.0,0.4542,64004.0,13.387655844509377,84.82,51.73
234903001,53.0,73.0,62.0,74.0,8.7,10.9,12.1,8.3,0.0,0.0,4.1,15.4,1.5,5.5,7.7,28.6,13.5,50.5,16.8,62.7,17.6,11.1,9.0,33.6,1.0,3.7,0.0,0.0,8.6,EDGEWOOD H S,VAN ZANDT,234,EDGEWOOD ISD,234903,07,KILGORE,54654.0,0.4542,64004.0,13.387655844509377,84.82,51.73
234904001,27.0,56.0,46.0,82.0,10.7,12.4,14.9,11.0,1.9,8.0,6.5,28.1,2.4,10.5,4.1,17.7,8.2,35.7,16.7,72.0,14.4,13.2,6.5,28.0,0.0,0.0,0.0,0.0,7.1,GRAND SALINE H S,VAN ZANDT,234,GRAND SALINE ISD,234904,07,KILGORE,54654.0,0.4542,64004.0,13.387655844509377,84.82,51.73
234905001,68.0,77.0,67.0,90.0,13.8,12.8,14.1,14.8,0.7,2.9,3.6,14.8,3.0,12.4,9.8,40.5,7.1,29.3,18.0,74.6,14.8,8.6,6.1,25.4,0.0,0.0,0.0,0.0,8.6,MARTINS MILL H S,VAN ZANDT,234,MARTINS MILL ISD,234905,07,KILGORE,54654.0,0.4542,64004.0,13.387655844509377,84.82,51.73
